Symbol,sentiment,sentiment_score,MACD,MACD Signal,MACD Diff,sma3_minus_close,sma6_minus_close,sma9_minus_close,sma12_minus_close,sma15_minus_close,sma18_minus_close,sma21_minus_close,sma24_minus_close,sma27_minus_close,oil,oil_pct_1,oil_pct_2,oil_pct_3,oil_pct_4,gold,gold_pct_1,gold_pct_2,gold_pct_3,gold_pct_4,^FVX,^TNX,^TYX,^FVX_log_yoy,^TNX_log_yoy,^TYX_log_yoy
TMUS,0.00013647897318731623,0.32719463467814336,0.024470638440993068,0.18982119541240242,0.007646861727950622,0.01207217021422817,0.00285000568326483,0.001649826684489013,0.002690711921015744,0.0030515453288913193,0.0023616254546871863,0.010198891693159032,0.008766252236539367,0.026573736431555944,0.2225342840071792,0.006365622499147397,0.01098404180580649,0.016052468434955867,0.0067016139281477535,0.008432637409180271,0.0071532840976379145,0.0027328772697538563,0.01134265548632575,0.011368902882870017,0.005532696254845208,0.003886316185998189,0.05553929277084774,0.0030674720643163764,0.005317721582127492,0.0035035384403528393
ATVI,0.0,0.007607513492229291,0.025299163402310944,0.21323239446658815,0.006255249175819374,0.006855424185202554,0.07103121424554187,0.019108876057985134,0.00428544890032313,0.002997925150323265,0.0017830678024911603,0.006497987327761641,0.01564990599151618,0.01701571829634503,0.0958569005882281,0.034148887948507844,0.005933443982539391,0.004257592110523195,0.00634440737860677,0.12212982282661637,0.006164801308634099,0.039074244989423274,0.005680846986197291,0.01928103142518653,0.10142907226279632,0.11983141283768119,0.020007068849017342,0.004654570095203542,0.0029916824663189295,0.014594325450082168
CFG,0.0026256475016611745,0.009564663101629765,0.04550491486394266,0.3408033310146684,0.020432877109022668,0.005175816356978503,0.03635525828365592,0.02807383178328223,0.018532395259473623,0.006881910866726934,0.008028240097396298,0.012242779602852374,0.007382688204273936,0.006282119295510962,0.11357331181710073,0.02871056018602471,0.016534250715009302,0.007295826355802358,0.024875605920367458,0.023858947307559487,0.07041791412083169,0.008305023771163522,0.011260403487363567,0.026263347149799946,0.03372350454970218,0.013426844556084536,0.03169453959609738,0.02261772149468721,0.0076946732840993005,0.011861052347231123
WMT,5.0889888421871796e-05,0.011207882756948373,0.12761542939843526,0.06776196629200372,0.002780342635882695,0.021892921797202775,0.013109832653985654,0.0027330557472547675,0.007559704127753049,0.001726422990473788,0.001755113953314244,0.0029324288964669007,0.010273622748398038,0.035631148193637656,0.004874902185415233,0.004766924750082449,0.007454952154906874,0.0021827321130923776,0.004989134860995582,0.2167209775429704,0.008613399176714321,0.00813002160607489,0.0072334367322799565,0.005371108755897073,0.08341746456741543,0.10639185483649503,0.19910478909009177,0.007209048563469495,0.005501010557784692,0.021007480426135382
FICO,0.00037792324378671104,0.05013709521364963,0.03539960465574692,0.3887493128862454,0.01981385276789774,0.014053341338128715,0.01111139468882377,0.013926788041897807,0.03316888533461717,0.01690155630748289,0.00505499718571453,0.031545514295607646,0.013335292653954035,0.008831605179658695,0.014696988362984513,0.016168591731629732,0.01008241406263022,0.013371559087476758,0.01062687443787949,0.05042487625014935,0.05735508179820274,0.057917207812032946,0.03721792491954226,0.011916101024287718,0.010302718638035925,0.009016265927903451,0.016202371627739492,0.011315827736969042,0.011912617813373095,0.019065414975951652
TYL,0.001377056058321371,0.012322053707674576,0.1356366876088224,0.06870948898762068,0.0233882106551583,0.00311281614169808,0.008236945486990305,0.0023584136030120506,0.043409798514571794,0.01728314713894767,0.016404873276246963,0.05310795928340575,0.1336926688339113,0.18747321610549608,0.010577691276020316,0.018751001578909108,0.009670088635568293,0.01822149763869718,0.005738160966839819,0.009323851776483216,0.01909214354399841,0.015307933954917445,0.020415634589194404,0.010632185002206265,0.08554377355733826,0.017234129972198878,0.011938491890005011,0.008555375430784528,0.01880563917339642,0.013679065611565023
BRO,0.0028971026264634856,0.010553018202827736,0.14214433103351773,0.19356524971820915,0.01523291204876271,0.02664235644161304,0.03807405369835907,0.027647950677355173,0.0301847398595401,0.02698730469452607,0.018221581799098725,0.022996453682472245,0.032941309127257484,0.054169990246429975,0.008347301754636572,0.01528645183162208,0.02762363127271003,0.025792748069170826,0.0217609597542408,0.01529208286100343,0.035313559975133316,0.030624206845635306,0.017684528645404325,0.022303645524045696,0.026663385650095073,0.010729864393358934,0.01591718895786732,0.022853314822596855,0.020710024328066255,0.04083875145798057
MPWR,3.1309061480147954e-06,0.014601934952158436,0.09145071280732259,0.39483137022062,0.027402609614157226,0.023910652982847745,0.06308345349583466,0.00587558904454349,0.006787918572035603,0.0037828961247222117,0.0011340958908777137,0.029825993639400285,0.01670920737953075,0.027155663847675312,0.008984285883001356,0.024547517082431563,0.00672462318102537,0.020083726021796828,0.01609697109824323,0.021678413560831458,0.02954122753554704,0.01653090049959189,0.030034534525337043,0.008782128498333529,0.007939255143997466,0.013219334405462652,0.0729098930208098,0.006219335984821882,0.005607981243362156,0.0045446428375324815
MET,0.0008683289586354176,0.052713258518116056,0.008295535243757661,0.3804407990199643,0.019317879611714567,0.01892678543445423,0.008109714634716325,0.00639706183684129,0.0067730049174832925,0.0016296427979451535,0.0071419297745104,0.010134308946754508,0.05310532063151816,0.06357984807158508,0.08938205833089374,0.012542000538028958,0.016663585794056104,0.03654424203910156,0.040112932321845,0.02767132219742588,0.010387895683726108,0.007690993174398355,0.010573479896341805,0.018045621849458342,0.02296132450822195,0.010033601566067672,0.022275227196783074,0.014939717073920679,0.009912759904237671,0.01282981952749654
CBOE,0.11697506487941714,0.14235623985108384,0.0502951993304927,0.25400199104955073,0.008328407067012893,0.012599617718256257,0.009391949076512512,0.008802429318771378,0.003159537066812582,0.017256214538572123,0.006365289567306592,0.010011887087902347,0.0300780154075065,0.05728766701209248,0.04428140887087637,0.007301513022428581,0.008137837548315704,0.011107767085403722,0.009284874938403524,0.017946743471059384,0.006624242811418272,0.003898926376446851,0.00862136871960006,0.005206605365261173,0.013104543575768538,0.009186060647779116,0.10677933294519526,0.0038096445837989975,0.00506904052883004,0.012730580538124356
RMD,0.0036925249084543053,0.028749003163784436,0.051740105935387824,0.11771838514475844,0.031259040227412736,0.047384085334623315,0.03415105479223919,0.024932137118432743,0.010954715998912358,0.039789440214515005,0.06005821928362525,0.03191922976154114,0.03351421780602348,0.03376591802998108,0.005695918357746233,0.016645434444276755,0.02686366406719584,0.01987790201962544,0.03224103561423218,0.025456003298846674,0.07303833750712588,0.04903045553282081,0.015814483940564145,0.02044837509575382,0.015545528333521456,0.020379039353785242,0.012247230285650109,0.012871168614226523,0.061079756787621876,0.04313758902731571
BDX,0.0,0.019779611194650052,0.13536106164035014,0.28158313754810815,0.007556940766214683,0.061567940951657886,0.021575856463650095,0.015872105747355137,0.019528367513639292,0.012705402668298265,0.011337206670691853,0.008841129186167234,0.013203152831378948,0.02073395234806425,0.016500455720652944,0.0770795645965428,0.00801369500584123,0.009288742521596454,0.009873829670542797,0.060636584076457056,0.04787130894883188,0.019991121583187513,0.017273267296225463,0.008703668702185904,0.016273323044367426,0.008081899099183254,0.012985202604103479,0.031102638425313373,0.015680609440571428,0.010998223734170962
HON,0.025926947307882267,0.05993601085236906,0.025265773499110508,0.21915450469446596,0.11861620675036595,0.007954531178495518,0.007954522570969248,0.009806140722296892,0.009425596785067871,0.011986720434711202,0.00468024022665495,0.008942855737043297,0.008993327721186373,0.023817389694512022,0.0300508046062169,0.06204431264138008,0.02255594733521693,0.023021091330121448,0.021849129539529447,0.02132121698644165,0.03574985687124481,0.013952847017870253,0.024418265204134166,0.024903876825553378,0.042097045614637785,0.026829221594114733,0.03468382796300228,0.0226485925722589,0.013621972556204717,0.03779122316694156
SYY,0.0015740605379774492,0.023754588050781338,0.02655233548690525,0.31862767968806843,0.04989259011660851,0.003473358887824822,0.021787921631265115,0.026322055298263695,0.00620519352071486,0.009967608757301806,0.01821531115449951,0.011371872507666622,0.048160301885436144,0.013034358830464195,0.0174296723646095,0.024711162493149794,0.01887512404408451,0.05001695072427094,0.07449560855134499,0.015856267403775593,0.02336580167681252,0.011325349439619745,0.007054373339274808,0.011778178308968159,0.029936062582334444,0.03697286259408886,0.046789298284363255,0.01177068945058629,0.028538873665329315,0.012144488723609738
IT,0.0006516756450136859,0.026520330517906296,0.09813581673289556,0.02587881960855427,0.005809528239779011,0.06444193707689781,0.010648224074813743,0.0025511847359064375,0.006943723989390835,0.008173999767704233,0.017436771922082442,0.008128927500419287,0.01401960178497053,0.04668394043062503,0.09084426127284828,0.027141844115440083,0.018336279800658304,0.017253774089409604,0.08600964252702697,0.07229428574479077,0.02479900475782249,0.2064934060642411,0.01788177536733464,0.012025924441335597,0.01084413341992363,0.005823850060541771,0.03144116338898002,0.007228029135199486,0.008793043054436888,0.02676510073305133
MKTX,0.0003687863661639491,0.0795045287472645,0.20173150176680038,0.08755411065604302,0.017308625964733593,0.0068820594960321245,0.007799576710449225,0.011310816756406817,0.005495158410396359,0.008563006002418596,0.011499748583085641,0.03340680627903361,0.035195013921124715,0.0850902158213762,0.016514471129175437,0.01670681504629901,0.008253521524265851,0.031089481883671274,0.027760438493390525,0.11116389721948922,0.02204271899838977,0.01820309025039866,0.019821412215307862,0.010525474190297564,0.022495308070960993,0.033205634151384535,0.02357920678560345,0.016168029758713023,0.014060685022907917,0.016699859778416218
CVX,0.002261302454582575,0.01342190371618591,0.007046937963628269,0.42499995359386517,0.0188265720667878,0.018240421362107545,0.0037583677175054703,0.007370420455506945,0.015020349186688256,0.0073305685229503705,0.006894837789163194,0.0041073009877198524,0.0016587615203240802,0.0028491140511115337,0.03356815026147022,0.0137167292463945,0.024129901361986547,0.009018760354637409,0.021627345232285558,0.0512806718820335,0.0299835255352285,0.0152630252581849,0.023690731878757955,0.02886427938372289,0.010818430950929362,0.013679065323157024,0.026509990388264994,0.0594755899837585,0.018476887083518714,0.08611010448754264
WRB,0.001345606931090472,0.028863538396638466,0.01019004893675648,0.5750653552150582,0.016687668229219587,0.022789611813569213,0.02162243232023687,0.019610184034033307,0.02006181346757333,0.0038182542142133785,0.008063370705898338,0.010696692917506453,0.002486491163638008,0.012130499080471386,0.018590214688435025,0.013824074615015206,0.011147467881544458,0.011728255723545761,0.036670949502070616,0.031182769179641787,0.005967994618335269,0.011338392443574385,0.0059650666569671515,0.014562320323294246,0.011501819028093049,0.030689477333056665,0.01261434362157677,0.007780990016718742,0.010878831523990764,0.012125465418236775
NEM,0.0003763459178997151,0.02880835750045311,0.039426325851239646,0.4157764327605283,0.010001880048079342,0.03542064187209304,0.02631484395276436,0.028834533909741087,0.025765112116825313,0.02073415735293181,0.009862389260879487,0.013022495580096966,0.01733008001524262,0.062344107422062485,0.027460466164683676,0.03990775847492708,0.021380784529455688,0.017277282650673128,0.020757466720100752,0.010129284285472486,0.008334975222746297,0.0072743901486220005,0.019213979354145205,0.009384098103156333,0.0061193572457613945,0.01248725786149781,0.013089718684812852,0.005830015402005875,0.014167681480559234,0.03316778011054278
WDC,0.004096933650423469,0.0409504880632182,0.022897862790005604,0.48171513918763165,0.01046007054798257,0.023442428108085903,0.015128195172166575,0.015071771752755264,0.009358476721228989,0.011675291444398451,0.004553501455690695,0.011099531071157557,0.029510792852886956,0.008867784229144762,0.022769845926120327,0.020076590366768607,0.04988127182420267,0.01660429534197643,0.029141021595565607,0.038446649544636106,0.020466308732615134,0.010270723682431081,0.023284335233139903,0.007313421705769582,0.009645790794770384,0.016205639882271885,0.016884394828147645,0.014821394526867565,0.007116025432865288,0.00824402353507535
EPAM,0.0010520959283806053,0.394472157494611,0.014413447925440795,0.22965490887525175,0.007076188009526625,0.006868198374048297,0.008777508592291783,0.01211264373746488,0.013068382064765767,0.016283886789160665,0.0037958609491293227,0.00501046239488255,0.018166424706018102,0.021176251411153615,0.013348954827602687,0.017541957125852426,0.041401061452786075,0.01148246635628102,0.0060740816411734835,0.010655835115185246,0.014088322361713073,0.02335401978070247,0.01895461495729535,0.0027129532047538833,0.029772635940886794,0.024844400061364492,0.007445425004936602,0.00953989310161736,0.00600094392399363,0.010854017891729673
TDY,0.0016811796544550922,0.006965382168567402,0.02006776504295889,0.09526530006373614,0.07394737057252894,0.024613163418657224,0.04675198264943945,0.054071543594993075,0.00522911489150113,0.003545146076257692,0.012554320832232799,0.009219823114124297,0.01590731282094009,0.1017431184530426,0.022750453101493498,0.06832290979116858,0.06215823267137681,0.06494912568694743,0.013046163330489313,0.13580784960518508,0.04524373014346026,0.02322956801949663,0.02666599305084952,0.00421227000682525,0.010941056654480842,0.009582296468964503,0.014478442217353648,0.011290349801804933,0.004593189846621497,0.01116584625004757
TPR,0.0020420687833357706,0.008502440043617448,0.12697648583093724,0.31421270054609973,0.014903026755702374,0.011051643605732518,0.014405290495019296,0.006243366914271759,0.006891550043290761,0.004504429640344046,0.006746266657776718,0.005600017293960747,0.018043872370095082,0.1620575643301794,0.01228216044134184,0.023675284424551014,0.02224775651403856,0.022928936126399506,0.01499151582396948,0.010207093274181473,0.01444142139154369,0.05405846363593663,0.022820016267359564,0.017449092453072534,0.007407787760322359,0.011271441434299544,0.008055549841254008,0.019333788894503035,0.018216619872369652,0.018432348534494276
MRO,0.002500829458061121,0.00705294706016098,0.079096108225755,0.2771380125816277,0.041905563395047654,0.030655276247586436,0.013180718058033863,0.037009086935511665,0.006915294952202211,0.005232054731569114,0.008250673082337715,0.05667321054642405,0.08545748765534679,0.12180085433658806,0.04749228207598939,0.007365027702140398,0.015672217162985287,0.024315323446807258,0.049128177773937166,0.01150175325642184,0.012034172135938338,0.010249195529141112,0.005138508294571543,0.008125248867134597,0.0023654926225357064,0.003812998724591516,0.011366310765317815,0.004796806728390186,0.00527879298929876,0.008489574658546835
OKE,0.0009236520466420142,0.018022571287123666,0.10813398285926294,0.16234927820487133,0.013981182239004082,0.01964398691924814,0.01002008824508407,0.002589084117213405,0.009838657202893208,0.013672633637657588,0.010007383469669017,0.03275949990281151,0.02301637402324218,0.03535101416771524,0.13393668085365865,0.030737930797302238,0.042468134000095456,0.011515010315052684,0.1528660006438334,0.03838584222203593,0.008088274118172775,0.0377396928264029,0.012724221393224428,0.012058773506386067,0.008344626657745364,0.004623423140813692,0.015500553009663031,0.010962621985843423,0.008934066201752692,0.010804760005578841
ON,0.0,0.015867347422473577,0.11744993319342767,0.16024808244153183,0.03720641664944969,0.010681867319817327,0.012091152719432426,0.0114143680425676,0.013964070903575822,0.005359374386542881,0.00805363741851453,0.008026825572140706,0.19652502539861302,0.09225470145048405,0.02220946562198451,0.046657374473438915,0.01639651219939346,0.01913718644935301,0.053944973944262786,0.01343978576668648,0.010547648879925185,0.03156019388138418,0.012053050457346948,0.013232015357737239,0.008719639079484816,0.01030672695492829,0.012861106651477851,0.010579156923786071,0.010424743866184782,0.0187876165740544
BBY,9.184363551568621e-05,0.024172637560770635,0.05874084983499255,0.39780162684914905,0.007993097983440299,0.011853983011702082,0.018317880769664827,0.019464548878821496,0.04860352866557125,0.023198620569479793,0.014817397289864193,0.01368168075360168,0.023684187783078,0.05977420520785038,0.029102014485279812,0.011758986972801432,0.015679957343257615,0.018021222399586832,0.007567832974813507,0.019054204851261945,0.00865311611214509,0.011267624965637199,0.014429595462910932,0.0253117374587229,0.07003305220242596,0.011702132954337495,0.008098092152149383,0.003971023727579823,0.011194345325284414,0.011958971818303766
EFX,7.458551087918369e-05,0.012929055682355202,0.02119577125645407,0.44828644759357417,0.025881378155826147,0.10082421950242111,0.032305227192443844,0.022937770007151963,0.01020830083758828,0.029457573677341274,0.009851709084643985,0.011398936676428491,0.009358652354111931,0.046542099452354886,0.027480223713485085,0.01353142617399177,0.008952469602823254,0.03069128504939556,0.011463560435995255,0.02003382772173654,0.014280701715665898,0.005159223542337437,0.007988262477102288,0.008187242539593303,0.011958803074023456,0.009081996297118715,0.013581401665013221,0.015459390783613976,0.00984557022674258,0.011052887997787178
JPM,0.003963632950383393,0.010996353526818995,0.026826937742241055,0.6089465785507543,0.01775856732692743,0.01040090338219296,0.007703410916684041,0.009645460167804534,0.003692846560833097,0.018329134070071147,0.005653116327032323,0.005940437705457644,0.00913009479291301,0.025618396525455524,0.0345190732292897,0.03699836319202664,0.010385566572383955,0.010764551829097944,0.014657486765592094,0.025483931144500847,0.010598825017031653,0.0038336305674360506,0.002131488257063197,0.009529054432692505,0.009416007105033196,0.009197572969879103,0.0156370543595919,0.006076717011155258,0.00931284889943698,0.026851958102219416
GRMN,0.00181163062951338,0.013401905305354123,0.13379738013500386,0.36563417495138323,0.01784565146856946,0.026136588771909615,0.002927741224595085,0.004333475818421937,0.005863982522705512,0.004156464770937871,0.004805675201206743,0.013493420510858866,0.00528047086910275,0.018080163210488182,0.018265032316457444,0.018655721463132015,0.017993434397694383,0.037085974242185585,0.026894088545128796,0.04807508183669137,0.061597476449311656,0.017076575465741626,0.021298618226420887,0.020639627166513623,0.010028648802551018,0.012845371626437119,0.021128723147693502,0.024235530610260292,0.012761679167697772,0.013849691146032458
WBA,0.003957595410329397,0.017825475970877663,0.023819517675800723,0.2712253112309797,0.008892753868476197,0.06826340027951953,0.024323209476061435,0.020159252696549262,0.011688053289387929,0.02545786746385442,0.031876865680036545,0.011262962566301903,0.0993454730435678,0.1216094395679591,0.014808153432303982,0.019676359006194407,0.06382223214106841,0.007539604291990631,0.009359605600661314,0.007444517976387364,0.014887430665312952,0.006638171406471519,0.01020443043500888,0.047472993634510824,0.00762537850381057,0.011647532739387331,0.025154738719775735,0.005061793709958895,0.0028380853349176836,0.006111794182537984
BMY,0.00010713051929373338,0.019280542295185707,0.16322578051003092,0.3037553415205365,0.011944046727591816,0.00966905532145543,0.0075638306041449326,0.005815378217338646,0.009217797500991717,0.003883332398633397,0.006451787158380432,0.02310594373883588,0.017454337354986183,0.0073543573741726665,0.013926913720436897,0.011679875358130176,0.03867643553751313,0.018302081405610383,0.007960583352157517,0.020227571576778854,0.05076404540062906,0.032384092635341255,0.008643564779383878,0.006722091397427739,0.010233823030581504,0.02257795619886439,0.1509153145050859,0.008490367797791717,0.004870336466953282,0.004796285595736463
HII,0.005646033751275392,0.013849690257508686,0.030458476393552324,0.06331307751409058,0.008410783971332148,0.27213616159655635,0.006697310820659882,0.021831010101410038,0.0006456856655709393,0.0035921866948714,0.010331704343479233,0.04461774770441321,0.04292908371009961,0.04354775595611641,0.04106686046779744,0.028729218271468782,0.012366058208624112,0.00892464002916522,0.023288459568937468,0.00639098554849726,0.010867452589441754,0.013018996107739735,0.011685066802981639,0.006312225993094249,0.005228706592707631,0.002392964908179433,0.23160331784159136,0.01753095735200661,0.004737908732333924,0.00784947250449731
D,0.0008182226615012923,0.017656636688544457,0.11695132755392136,0.17050878673949982,0.038998697253258975,0.044183039695476906,0.0435715200483713,0.021109632234191395,0.008072362602767572,0.015446362013086462,0.014751194108881698,0.008413199772243245,0.009088158064507957,0.00776441702712855,0.0353393562337588,0.0656301034743763,0.03689056982723202,0.02287974457061466,0.0524916012344599,0.026597617167544,0.03980333233365253,0.031042721220232612,0.027089993362159427,0.014285150363309004,0.02174978721718266,0.014283251638587614,0.021739313149741975,0.012875147113601644,0.011934771894409881,0.04803398273575606
RE,0.024628514785344207,0.009119463958481866,0.11517625625974487,0.18429968262602334,0.012168186060903642,0.05521838400007364,0.01220552497822481,0.015282917562240676,0.02885461983754074,0.059186844542093296,0.06672545233054993,0.04980478065140096,0.009104385816490146,0.026374603332044968,0.017622847903184642,0.03709766038219058,0.006349008359285163,0.03407473723287644,0.042018006867280834,0.02309753628764554,0.03515330551173864,0.013782940084477141,0.015955917807732936,0.011300248807087932,0.020149373247729824,0.029876957998324707,0.006946661815102579,0.013986298943263137,0.017706114275309725,0.0067327677356132255
UNH,0.0028987876804136515,0.01600993204712714,0.0030780441747732456,0.4725503456524007,0.00978682522563067,0.006454602433802098,0.007890798775113578,0.008829805310944997,0.00257995934798831,0.0011990517023392545,0.0024069073046895815,0.007070564819285449,0.0029466913214135555,0.006430562701511313,0.16138261062666273,0.022667646596006074,0.014322280525068141,0.009853599237956442,0.005460322551555998,0.019653886702291738,0.007806252665161405,0.021239749567232416,0.02544963224269314,0.04729022600767572,0.010705119705863176,0.038555021668598116,0.040136652249655166,0.00699511423351371,0.009751619260044826,0.008597387662587603
HRL,0.003591072143976498,0.028095265344163036,0.2808987042990816,0.09958456297450104,0.021509554461412724,0.010437662763405473,0.0059354975742119285,0.007452747876950687,0.006493454098351705,0.02641313299762228,0.02460157763439822,0.033150970686041385,0.10773205470292664,0.06205628964538369,0.01815121591552405,0.02453356395139318,0.057076406596582405,0.026551515243635578,0.024952826590054652,0.016953916824246608,0.020928345810451394,0.010989433767654537,0.01728824413024864,0.024206787719725346,0.008496790258229392,0.0028567984780419825,0.011955972569011713,0.004899898882302349,0.0021236689096339437,0.010082067150837364
CCI,0.0023261817878513936,0.016194098880634823,0.09079474533998283,0.16280767693925133,0.021741549796035424,0.015448664209550711,0.015013848628478509,0.010574859712766591,0.009475546543912352,0.005656567759362816,0.01629910420370537,0.0045681350855175,0.01135433997077859,0.024158848954175204,0.03028561534661927,0.13744860405054737,0.02174087115984796,0.006999773732487775,0.010028307150889357,0.0726525530401124,0.0783675664502139,0.015827584854931912,0.02443596588242907,0.014096737391410001,0.05116993062519625,0.019121506661580988,0.04505376043524162,0.012257224455226222,0.029840813367598883,0.02425901758366357
LDOS,0.0033344732910080025,0.02105480136675621,0.055791531705358596,0.24107478765160725,0.023305472339317335,0.07571104953296792,0.0482509048944199,0.018843846660174295,0.029764436449573373,0.025335604883614287,0.026535310109885853,0.010964246835876674,0.006781438220450394,0.01582925171135263,0.016287095282550224,0.018500215525463028,0.019185729197828526,0.015674526444122424,0.015471014412235163,0.011966438240750549,0.02454492332067897,0.009972381649449127,0.0781451981654154,0.03602357006749122,0.013015155301301993,0.017649214679711023,0.01744656750376645,0.037864342127897556,0.021533613664918353,0.04414285876405726
FDS,0.0029409718754362046,0.023097240488622658,0.0699560003453719,0.22968821883771567,0.018105102554913894,0.026528321534659036,0.008536510238615394,0.028567016547552157,0.004981112077631924,0.011881524848842608,0.011422817523933754,0.015481067209235254,0.02303046128190385,0.05740304259346965,0.013770965012751334,0.023666134575040142,0.04299862422926078,0.014135909858857385,0.01050707475431277,0.14055541997560272,0.02751005655453096,0.03403397550063167,0.01926899830318396,0.025719481794752697,0.027148238487144347,0.028529379023922198,0.018983855772690874,0.010188143164794326,0.011371538575864976,0.01999279645875491
DIS,0.0050260065585664366,0.021282841640235816,0.007022228774882211,0.3142152579498744,0.024047728882545284,0.027640866234036686,0.042737171072345016,0.041352741559287844,0.021237872973177495,0.033742126900179796,0.032030881173615015,0.037393797090120307,0.021208703580412273,0.09010936598050948,0.018277555312217322,0.06389104959104687,0.029169080679276344,0.027801255674553105,0.017002559769327585,0.003678372126313022,0.03618816042293315,0.012509014790943069,0.015488270019624769,0.01403199056110424,0.006101808188455583,0.0029672445536551542,0.004482961271019621,0.009041277377891522,0.006271846076698389,0.014049963215152209
EXPE,0.00018427615926469167,0.02735310221387104,0.010854803694936395,0.3425901947275505,0.029172134078112432,0.036711032636197176,0.008656528576363296,0.007702470557927915,0.014716724244489172,0.023265735464604698,0.015841444046032202,0.011247401918712957,0.005282118711084868,0.014585595813904395,0.03207142618508659,0.032416728528079836,0.041257334069840924,0.025037617308688434,0.0625948212116735,0.024939378011988946,0.013572909891475582,0.031227155045554355,0.04539999969585254,0.00952699172654734,0.03379471266687321,0.017504841283710295,0.025215938614622038,0.03126108103763565,0.014352339952244197,0.011663161927075047
ENPH,4.715347453497825e-07,0.023010066093071165,0.011864794725321284,0.46275726132542344,0.013730175512638866,0.008497671255894113,0.08190521982865194,0.009210043030099825,0.02592404210530532,0.003944942368388957,0.007722469773231378,0.006488415856799824,0.011504408410826212,0.012193736646886152,0.028420232519813054,0.017284723553833908,0.004055095387158193,0.019529148056517526,0.021054601788911848,0.02460019821984741,0.007228010025191269,0.005954475229195633,0.032353961124133974,0.013437529078196299,0.06999308948679123,0.022771616529129374,0.013633716976677118,0.014900039767720747,0.014780428774307767,0.011249415015290955
IDXX,0.0007949109922208357,0.011727604872516968,0.0494456497646197,0.27993808589112285,0.022721648714359326,0.0215159881557255,0.012990932373645979,0.012036486702513746,0.014881763080107668,0.016436056219005575,0.005642670553771293,0.014422449208146346,0.10689226095738237,0.09480789582588937,0.030958100249565714,0.019520632723851707,0.008285663555707212,0.010336068815591728,0.02131317249067492,0.018119207475806816,0.060234942385461926,0.04565381787621159,0.04635051830980009,0.009463641651472053,0.015732388110311787,0.012068120723280278,0.004726447384188953,0.00809387386000213,0.011464025644181962,0.013424975432863747
AXON,0.000238470943635178,0.08229728879355551,0.05309647282342413,0.32399714440492994,0.019306257267863527,0.013715090858364318,0.016378879712637972,0.03149209157849094,0.021135898311159602,0.01471169502340803,0.012759650442568797,0.03017415634041534,0.044620465431024416,0.08011237086279058,0.02230946783386034,0.02163683862239733,0.014691238713037917,0.0071614563642364935,0.009445660649805426,0.010388230108950793,0.018154790150220423,0.01418049676428363,0.01990198682634189,0.017430774870888392,0.04394711497666929,0.015870239287566805,0.01312914859414708,0.00860714125211969,0.006111541646125746,0.012997940545080688
KEY,0.00015657285843848184,0.01054348331091845,0.012153075287310976,0.6778287269934468,0.01946253178114966,0.014431557183606173,0.012695075913469162,0.008984877857257347,0.0034662032463416833,0.001862162585758724,0.0030303457238693536,0.0005815564108019289,0.00735166419159852,0.009417456504650746,0.0098132752696767,0.0067419388093554085,0.0029288217857971303,0.004897505079782344,0.0069105091137180415,0.016985325927315807,0.00612415776135136,0.006866034200172989,0.015006760468928468,0.011133589533105797,0.006846968447576941,0.018869865699264726,0.019591923767589545,0.0639891615769513,0.009216235743728039,0.012112636967067401
SBUX,0.0006577170581966954,0.04394925776949386,0.045753397109485276,0.5369372727322755,0.008027837197998674,0.019843811310324682,0.007644672410992683,0.008486635133699598,0.002630015965996765,0.005910565282823068,0.004940094803762121,0.006104350277476937,0.0029202157627463764,0.009296904590894103,0.055072112445121564,0.01018932561171466,0.007167755649325135,0.029061847491150483,0.013659275708535434,0.044109966302977165,0.008511887150675704,0.014925938415485696,0.014992544009866294,0.021938238888237423,0.012930334705497848,0.0168355532094139,0.011365559975546112,0.01637546389060032,0.0071216352170809264,0.01263981392260505
ADI,0.0003988484542818559,0.01708827029308921,0.01922204468172789,0.48438052653211683,0.014189497616301035,0.007708334493732616,0.015069394716777729,0.017537840975613294,0.014022717447657502,0.005677265911511374,0.006847180918369701,0.009695093592736886,0.008583122632390597,0.005429926013944971,0.01400469930759981,0.05935391326295248,0.028589879079671154,0.02617215493009043,0.038955706978492224,0.036596898424760015,0.014095235626405784,0.023387596874185682,0.018560111074911997,0.008820038451186046,0.019679686618179464,0.007175275120121636,0.02092435503954755,0.03136712373777614,0.011758454529897284,0.014708806663970788
CBRE,1.7659215417022862e-06,0.009868497862356562,0.020755511629592202,0.21303924786947956,0.02301967686688011,0.01502098049316498,0.023019276303010074,0.007937887100955965,0.007386158441264933,0.01019544676081566,0.0026990113206112865,0.0049420977251917846,0.004440827935930872,0.012620290116151631,0.1140203578216445,0.02825932789886463,0.014372905045456805,0.01859882335352745,0.006632764883141211,0.11372714631495585,0.011781792851078334,0.024097726878328726,0.014203749378676432,0.014774472224861139,0.13634546691232644,0.06731484513464332,0.05932592908883926,0.00711610354072045,0.006178772984374754,0.00830313934161344
